"","V1","mxm_id","artist_uri","artist_name","lyrics_name","lyrics_topic","release_date","artist_playlist_frequency","artist_topic","release_year","release_year_bin","artist_playlist_frequency_bin","error","Is a match ?","Sandy","Jay","Andrew","Keep"
"1282",1281,102409650,"6TofIIqBhodHJAZU6vh9sT","The Expanders","Follow It",4,2018-10-12,90,19,2018,12,6,0.07964361322,"","","","",""
"1283",1282,37118451,"1c0wlIJWID8ghPnKsqJDSu","Air","Even the Nights Are Better (Live)",6,1980-12-28,9,20,1980,9,4,0.0796667197,"","","","",""
"1284",1283,63677937,"6i4QbQrxJaY2aDhTYOYvJ7","Jorane","Ratchakay (Live)",1,2005-01-01,4,1,2005,11,3,0.07969024345,"","","","",""
"1285",1284,91952457,"0mrbqJFQxoxpQIkUCZFhpM","Dirty House Bastards","Big Booty Bitches (Anaconda Big Butts Twerk Deephouse Radio Mix)",5,2015-02-05,1,7,2015,12,0,0.07971368357,"","","","",""
"1286",1285,52230430,"3wYyutjgII8LJVVOLrGI0D","Buddy Holly","I'm Changing All Those Changes",6,1958-01-01,3145,15,1958,6,6,0.07973674614,"","","","",""
"1287",1286,66464627,"24qtJegdRiX2TPRvPN6rzk","Johnny Adams","Release Me",6,1969-01-01,39,12,1969,7,5,0.07975970239,"","","","",""
"1288",1287,4071507,"0FOcXqJgJ1oq9XfzYTDZmZ","Super Furry Animals","Crys Ti",0,1996-05-20,111,22,1996,10,6,0.07978256883,"","","","",""
"1289",1288,6808217,"6pB3VONh1Qw6G63r9WYFlI","The Savage Rose","Screams of Captured Birds",6,1973-01-01,2,0,1973,8,1,0.07980566755,"","","","",""
"1290",1289,116835542,"6EfddKVS6YVN4xotXWeczL","СД","Лирика",7,2015-02-15,3,14,2015,12,2,0.07982877073,"","","","",""
"1291",1290,68525512,"1X4vfxU2mYZ7ERr9LnJVpg","Ruthie Henshall","All That Jazz",1,2006-01-01,10,5,2006,11,4,0.07985162112,"","","","",""
"1292",1291,193998671,"5WSlKTn8XCAH31eAVaJ4Wj","Dogleg","Headfirst",6,2020-03-13,1,8,2020,13,0,0.07987452792,"","","","",""
"1293",1292,139983169,"3h3F1qpVfzQDCODlvMCQZm","Mike Tompkins","Something Just Like This (Acapella Version)",3,2017-11-06,270,11,2017,12,6,0.07989713868,"","","","",""
"1294",1293,139132209,"47MGg5VHBSS5yHRuMGt6b0","Montell2099","Hunnid on the Drop (feat. 21 Savage)",5,2017-10-26,43,18,2017,12,5,0.07992060308,"","","","",""
"1295",1294,106215440,"5FgM7BTIqtluX9sYpVufnB","Salme Dahlstrom","C'mon Y'all",0,2008-01-01,4,24,2008,11,3,0.0799439759,"","","","",""
"1296",1295,628619,"59w4wGMXlt4HULBSTVxRAY","The Watersons","The Good Old Way",6,1993-01-01,2,6,1993,10,1,0.07996743146,"","","","",""
"1297",1296,94768170,"6zpub6jbY6CdrcqQsDq8P4","Ted Gärdestad","You Got Me Dancing",1,1981-01-01,11,9,1981,9,4,0.07999080128,"","","","",""
"1298",1297,99131487,"3lzlUccNrekC1oFPCjNIOX","The Lettermen","All I Have To Do Is Dream",4,2016-01-29,79,3,2016,12,6,0.08001356416,"","","","",""
"1299",1298,206087518,"5rzem00nbB26GtLAsD5iuk","Amea","Light Years",6,2020-11-02,1,4,2020,13,0,0.08003654274,"","","","",""
"1300",1299,139263821,"2JIf5JxI3ypOSfrfNIIMQE","YELLOW MAGIC ORCHESTRA","Chaos Panic",3,1979-01-01,15,20,1979,8,5,0.08005938984,"","","","",""
"1301",1300,102531260,"2BYNGQalJiuYSGcaaRXSQO","Hurra Torpedo","Toxic",7,2006-05-22,3,22,2006,11,2,0.08008197382,"","","","",""
"1302",1301,68162630,"6G18NLfr5luyGYgMKIupm3","The Rockin' Berries","The Water Is Over My Head",6,1964-01-01,5,2,1964,7,3,0.08010444631,"","","","",""
"1303",1302,7445074,"42tDjhK9kdS7CCHxs8ysz0","Hank Thompson","Bummin' Around",6,1959-01-01,109,16,1959,6,6,0.08012705926,"","","","",""
"1304",1303,153666031,"5D2KHBBywjO32ifLVWSci9","Phil J.","Diamond in the Rough",5,2018-07-06,20,13,2018,12,5,0.08014988827,"","","","",""
"1305",1304,131582438,"5fII929nf8DqYp5OXf3lGM","Claude Vallois","Big Bad Beetleborgs",1,1997-01-01,1,23,1997,10,0,0.08017249307,"","","","",""
"1306",1305,35525873,"7nwrblOf59ulOiB6djwPVh","Dianne Reeves","Little Drummer Boy",4,2004-01-01,224,10,2004,11,6,0.08019489824,"","","","",""
"1307",1306,88199814,"1V4SBWwlIJPrn9og0Au5rY","Mia Borisavljevic","Lepota Balkanska",0,2013-01-10,2,21,2013,12,1,0.0802170111,"","","","",""
"1308",1307,47057843,"6KE9L8zO4d1l9grOjNMdbq","Human Sexual Response","Guardian Angel",6,1980-01-01,7,17,1980,9,4,0.08023872618,"","","","",""
"1309",1308,99016456,"1gvWtUmQsizVSUI7DOq2vN","Blonde On Blonde","All Day, All Night",6,1969-01-01,3,0,1969,7,2,0.08026148944,"","","","",""
"1310",1309,77326194,"5plJ0ZhN706lDAG4o8w56S","Def Manic","Stuck in the Moment",7,2020-07-18,5,14,2020,13,3,0.08028443088,"","","","",""
"1311",1310,4806958,"24pxvLTDsfnox2HHlKf2mX","Adeaze","Interlude",3,2004-01-01,55,19,2004,11,5,0.08030734608,"","","","",""
"1312",1311,109031215,"5NqNGhHa7E0g5x7eLTPzi0","Lakeland","If By """"ass"""" You Mean Astounding Sex Symbol, Then Yes.",6,2010-09-23,1,8,2010,12,0,0.08033011247,"","","","",""
"1313",1312,14884931,"1N5hj4BNumkXa8D3fyfMYE","Cisco Houston","The Gambler",1,1953-01-01,13,6,1953,6,4,0.08035277716,"","","","",""
"1314",1313,19100682,"5Ryxgm3uLvQOsw4H5ZpHDn","Betty Davis","This Is It",5,1975-01-01,244,12,1975,8,6,0.0803751638,"","","","",""
"1315",1314,2119726,"5rytKg8dlNhhb2nZ47y9IW","Daan","Sleep",6,1999-06-21,2,22,1999,10,1,0.08039706008,"","","","",""
"1316",1315,107107794,"1f8fcJKFSNuogk4vUi6g63","Rudenko","Everybody - Original Radio Edit",4,2011-06-29,25,7,2011,12,5,0.08041841235,"","","","",""
"1317",1316,49306179,"5pz0chR4OS2LEzkHrBjfR5","Xample","Bang, Bang",6,2007-05-04,3,1,2007,11,2,0.08044077448,"","","","",""
"1318",1317,66686984,"3sXAMi1qC42XowegNum212","Pop Feast","Schijn Een Lichtje Op Mij",0,2012-12-20,71,11,2012,12,6,0.08046307104,"","","","",""
"1319",1318,1006468,"2ijskvLzfJbZvDXOfH6jRJ","Hubert Kah","Pogo the Clown",6,1986-07-01,4,15,1986,9,3,0.0804855719,"","","","",""
"1320",1319,148317271,"2OsS8RgsvMnTgDsbWVzzPn","Saara Aalto","Dance!!!",3,2018-04-27,1,24,2018,12,0,0.08050809245,"","","","",""
"1321",1320,3330330,"50ifAXDdkDGG0RTON2If8K","Slapshock","Sgt. Trigger",1,1999-01-01,8,4,1999,10,4,0.08053050811,"","","","",""
"1322",1321,195227040,"3ZvSA3MnbawstRQEfvh5lN","Unkle Funkle","Mind Rental",6,2020-04-10,2,5,2020,13,1,0.08055295359,"","","","",""
"1323",1322,47074429,"730Ns8cXr58uCQJnkRK8zf","US Army Blues Jazz Ensemble","Love Makes The World Go Round",7,2006-02-01,5,18,2006,11,3,0.08057532301,"","","","",""
"1324",1323,45185337,"5DCtsJfyBEzvZ9qN7jSA6j","Cloud Control","Death Cloud (Bonus Track)",5,2011-11-22,594,22,2011,12,6,0.08059817488,"","","","",""
"1325",1324,99016444,"1gvWtUmQsizVSUI7DOq2vN","Blonde On Blonde","Ride With Captain Max",6,1969-01-01,3,0,1969,7,2,0.08062082172,"","","","",""
"1326",1325,2156000,"2JIf5JxI3ypOSfrfNIIMQE","YELLOW MAGIC ORCHESTRA","Nice Age (remix)",1,1979-01-01,15,20,1979,8,5,0.08064327042,"","","","",""
"1327",1326,79096910,"3lzlUccNrekC1oFPCjNIOX","The Lettermen","The Little Drummer Boy",4,2014-10-28,79,3,2014,12,6,0.08066555653,"","","","",""
"1328",1327,52074670,"5MfQOdK63ZqUv2OJsjR5ca","Red Shepherd","Made for Me",6,2009-02-24,1,13,2009,11,0,0.08068766779,"","","","",""
"1329",1328,99962833,"6bHSJldq5J4lYowHOm9OOX","Eddie Fisher","Silent Night",6,1956-01-01,49,10,1956,6,5,0.08071013851,"","","","",""
"1330",1329,2048362,"2tn388eKIoCPIo5roQtT41","Lari White","You Can't Take That From Me",7,1998-01-01,10,16,1998,10,4,0.08073261933,"","","","",""
"1331",1330,194266506,"6EzTgxvproLzEGJT4g7188","Shamz","Forbidden (feat. TNT Music)",0,2020-02-29,1,14,2020,13,0,0.08075499246,"","","","",""
"1332",1331,2247107,"5NyWh5meFjg89p4dkCvDdJ","Eight Seconds","Sincere",6,1986-01-01,2,17,1986,9,1,0.08077706025,"","","","",""
"1333",1332,17554347,"7E17VU9B2y56KC2kRedIZT","Diego Amador","A mi tío Diego",5,2003-01-31,5,9,2003,11,3,0.08079900986,"","","","",""
"1334",1333,144225249,"2UmhByzSum8X2lQZ7pWvWp","RIRI","I Love to Sing",3,2018-02-14,12,21,2018,12,4,0.08082077007,"","","","",""
"1335",1334,107914709,"54LvHHuSV4g9ju1o4AJJny","The Veterans","The World Ends With You",1,2014-08-29,3,8,2014,12,2,0.08084276663,"","","","",""
"1336",1335,18912234,"57WXdjUf5Vlq3klNZegeTP","Count Five","Double-Decker Bus",6,1966-01-01,176,2,1966,7,6,0.08086477653,"","","","",""
"1337",1336,51971280,"1f8fcJKFSNuogk4vUi6g63","Rudenko","Everybody (Morjac Remix)",4,2011-06-29,25,7,2011,12,5,0.08088689474,"","","","",""
"1338",1337,16351423,"25aGLq8NwHeACLuuVNznil","Dando Shaft","Coming Home to Me",6,1971-01-01,2,6,1971,8,1,0.08090894467,"","","","",""
"1339",1338,68892938,"4WOIfFwyvx22jM0eg2fpKv","Kinky","Mas (Live)",0,2007-06-19,341,23,2007,11,6,0.08093055786,"","","","",""
"1340",1339,1236326,"4IdRXfckwFPqCVvq2DZY1e","Llama Farmers","When We Were Friends",7,1999-01-01,1,22,1999,10,0,0.08095264116,"","","","",""
"1341",1340,194551196,"6dNsVBKJzsa9z5EIclJYRO","Bri Ray","Confidence",6,2020-03-17,6,11,2020,13,3,0.08097462064,"","","","",""
"1342",1341,84845381,"0FJA2ViptVdnv30E7cg51l","Bárbara Eugênia","Climb the Stairs",3,2014-02-28,3,19,2014,12,2,0.08099658289,"","","","",""
"1343",1342,112734462,"7rZYHhxGKbe1XepzlpDlKm","Lena Philipsson","I'm a Fool",5,1988-05-26,7,24,1988,9,4,0.08101828443,"","","","",""
"1344",1343,93215215,"3mQBpAOMWYqAZyxtyeo4Lo","KC & The Sunshine Band","That's The Way I Like It - Original Single Version",1,2004-10-26,6561,12,2004,11,6,0.08103985636,"","","","",""
"1345",1344,144874037,"5ZvwJikDgdP1PFU4PkAPVG","Bleed From Within","Clarity",6,2018-04-06,20,4,2018,12,5,0.08106156084,"","","","",""
"1346",1345,19449374,"3wYyutjgII8LJVVOLrGI0D","Buddy Holly","Blue Days (a.k.a. Blue Days, Black Nights)",6,1958-01-01,3145,15,1958,6,6,0.08108310552,"","","","",""
"1347",1346,51753773,"2PYnmNW2N2AboVxFIce0B2","Mindstorm","Neptune",6,1991-01-01,2,1,1991,10,1,0.08110556397,"","","","",""
"1348",1347,90955422,"1AjcjWbCCBYEuPENmrk26e","02:00","2AM - Like A Fool",0,2006-08-17,1,0,2006,11,0,0.08112762126,"","","","",""
"1349",1348,51017787,"6pCH1kxkEQky79mlcvMOtR","Sackville All Stars","Santa Claus Came In the Spring",1,2014-01-01,4,18,2014,12,3,0.08114999236,"","","","",""
"1350",1349,36242961,"1VcbchGlIfo3Gylxc3F076","Cold Chisel","Cheap Wine (Remastered)",6,1978-01-01,31,22,1978,8,5,0.08117234089,"","","","",""
"1351",1350,206541776,"7AB8teQwx7XLhhNqoWwspp","Luna City Express","She Don't Dance",5,2021-01-14,11,20,2021,13,4,0.08119472836,"","","","",""
"1352",1351,98017317,"1n02UdnML6G4wR162YsSRi","Nikki Yanofsky","It Don't Mean A Thing (If It Ain't Got That Swing)",4,2009-01-01,147,10,2009,11,6,0.08121671113,"","","","",""
"1353",1352,16360584,"2zBGBLxKdXJ66HeIgyZEig","S.mouse","Slap My Elbow (Lead vocal a cappella version)",7,2011-08-01,3,14,2011,12,2,0.08123835552,"","","","",""
"1354",1353,63913475,"12P4Y2MpLZqfilLWU2LkoM","Shel Silverstein","Never Bite a Married Woman On the Thigh",6,1962-01-01,31,5,1962,7,5,0.08125984754,"","","","",""
"1355",1354,2775575,"6WmVXswOMN5BIhORYIS3t9","J. Daniel Smith","He Who Began a Good Work",6,1989-01-01,1,13,1989,9,0,0.08128166404,"","","","",""
"1356",1355,8126672,"42tDjhK9kdS7CCHxs8ysz0","Hank Thompson","Everlasting Hills of Oklahoma",6,1957-01-01,109,16,1957,6,6,0.08130336598,"","","","",""
"1357",1356,34559012,"5Sz7bq7jRVhcwYRY1VRbEw","Youth Avoiders","Smoked Glass",1,2013-05-01,2,8,2013,12,1,0.08132467313,"","","","",""
"1358",1357,112734488,"7rZYHhxGKbe1XepzlpDlKm","Lena Philipsson","Give Me Your Love",3,1993-05-26,7,24,1993,10,4,0.08134618896,"","","","",""
"1359",1358,143270257,"1mDm3a7s9MFggKUShPdKpj","Yael Deckelbaum","Prayer of the Mothers (Live)",0,2017-12-20,4,6,2017,12,3,0.08136764197,"","","","",""
"1360",1359,104410021,"50N4vBJWXE7WzIOCruzGR7","Mose Se Sengo """"Fan Fan""""","Papa Lolo",5,2005-06-14,3,3,2005,11,2,0.0813890072,"","","","",""
"1361",1360,2918462,"2tpv4AgD0nJJp4qt3MwMiT","Punishment Of Luxury","Puppet Life",6,1979-01-01,1,17,1979,8,0,0.08141065713,"","","","",""
"1362",1361,8161457,"1f8fcJKFSNuogk4vUi6g63","Rudenko","Everybody (Morjac edit)",4,2011-06-29,25,7,2011,12,5,0.08143205319,"","","","",""
"1363",1362,34485027,"3h3F1qpVfzQDCODlvMCQZm","Mike Tompkins","Dynamite",7,2020-09-13,270,11,2020,13,6,0.08145337237,"","","","",""
"1364",1363,64185075,"2vnmWPg9yLXtO3u9P8SBmA","The Uniques","All These Things",6,1966-12-13,2,21,1966,7,1,0.08147481739,"","","","",""
"1365",1364,84324672,"6wT3XgnSgtZe6aHF6VqZxc","Mthds","Brand New Life",1,2009-05-21,5,9,2009,11,3,0.08149615091,"","","","",""
"1366",1365,104092524,"5vBSrE1xujD2FXYRarbAXc","Years & Years","I Want To Love",3,2015-07-10,12022,22,2015,12,6,0.08151747344,"","","","",""
"1367",1366,3330325,"50ifAXDdkDGG0RTON2If8K","Slapshock","High Times",6,1999-01-01,8,4,1999,10,4,0.08153874351,"","","","",""
"1368",1367,63708744,"27ik7C9bwZRHAEbCENlqjJ","The Cynics","Love Me Then Go Away",6,1989-01-01,3,2,1989,9,2,0.08156025376,"","","","",""
"1369",1368,67172673,"0D8Q7XwxNMHXZKnNVPAiHD","Kard","Addig Égessen",0,2013-05-14,1,0,2013,12,0,0.08158180009,"","","","",""
"1370",1369,6566910,"5lc3ISF4CNThZEtJ2N4ZH6","Kora","The Delivery Man",1,2009-03-16,20,19,2009,11,5,0.08160352744,"","","","",""
"1371",1370,14884930,"1N5hj4BNumkXa8D3fyfMYE","Cisco Houston","The Brave Engineer",6,1953-01-01,13,6,1953,6,4,0.08162540066,"","","","",""
"1372",1371,91225630,"6HbkriIB1ZtvtMyh07cXg5","Bee","Like Nobody Else - 2012 Remastered",7,2020-04-17,2,12,2020,13,1,0.08164673376,"","","","",""
"1373",1372,86366033,"7slfeZO9LsJbWgpkIoXBUJ","Ricky Martin","The Cup of Life - Remix - English Long Version",5,2015-02-03,10296,23,2015,12,6,0.08166757649,"","","","",""
"1374",1373,30358822,"6NMpe5djF62fllWMOP9xxE","Excessive Force","Worship Me",6,1991-01-01,4,20,1991,10,3,0.08168952379,"","","","",""
"1375",1374,179780656,"3rIZMv9rysU7JkLzEaC5Jp","Snow Patrol","Make Love to Me Forever - 2019 Remaster",3,2001-03-12,20950,22,2001,11,6,0.08171142623,"","","","",""
"1376",1375,68981738,"2vwI9jlKSgJbne3dlTzaLO","Skids","Open Sound",6,1979-01-01,25,8,1979,8,5,0.08173322325,"","","","",""
"1377",1376,188712283,"5H9qWExyKaoAteM6JzlSoZ","Big Kahuna Og","Shark Food 2 Freestyle",1,2019-11-16,1,14,2019,12,0,0.08175475923,"","","","",""
"1378",1377,58802077,"7ls6YYeEAM6Wv2a1dQi8Ti","Ural Cossacks Choir","Open to Me the Doors of Repentance",6,1988-01-01,3,1,1988,9,2,0.08177647608,"","","","",""
"1379",1378,6223554,"2UOx6w3eHpPKc3RBnNV3Rl","Safri Duo","Played-A-Live (The Bongo Song) (DJ Tandu mix)",4,2000-01-01,116,7,2000,11,6,0.08179808759,"","","","",""
"1380",1379,101857245,"1U6VZQrgQ4CNXbS6FpP0QC","The Great Old Ones","Awakening",0,2014-09-14,4,18,2014,12,3,0.08181968404,"","","","",""
"1381",1380,47006642,"1MfaIOHziThi4XYslxw1Gj","Jimmy & The Rackets","Skinny Minnie",1,1964-01-01,2,15,1964,7,1,0.08184079907,"","","","",""
"1382",1381,154866657,"7cTXfwpe9peK0UE1bZyIWZ","Pinkfong","Hello",7,2021-04-28,8,13,2021,13,4,0.08186177884,"","","","",""
"1383",1382,6448929,"4rZoL92ShDgN9SLLg4OPPN","Harry """"Sweets"""" Edison","On Green Dolphin Street",6,1956-01-01,19,10,1956,6,5,0.0818826254,"","","","",""
"1384",1383,34089979,"3bTpZPiXUGMZrgT8LkOnnU","The Crooks","HomeGurl",5,2011-04-22,1,16,2011,12,0,0.08190310603,"","","","",""
"1385",1384,197829815,"5ApKaVHAStk5kAuyBW1wG8","Yazz","Everybody's Got To Learn Sometime",6,1994-04-18,3,24,1994,10,2,0.0819242551,"","","","",""
"1386",1385,104592809,"6qMGjGD3lmDJtzALZ8uS2z","Dotman","Fine Girl",3,2015-03-06,157,3,2015,12,6,0.08194537955,"","","","",""
"1387",1386,117354564,"46LZHIjkYp1YPgjyTaJIZs","Housework","Lost Message",6,2009-01-01,2,5,2009,11,1,0.08196653285,"","","","",""
"1388",1387,2918463,"2tpv4AgD0nJJp4qt3MwMiT","Punishment Of Luxury","Funk Me",6,1979-01-01,1,17,1979,8,0,0.08198786555,"","","","",""
"1389",1388,16279708,"4kC1wUAU4QHotWGD2MwAHc","Fever Tree","San Franciscan Girls (Return of the Native)",7,1968-01-01,34,0,1968,7,5,0.08200907914,"","","","",""
"1390",1389,37982801,"3sXAMi1qC42XowegNum212","Pop Feast","The Rain (Supa Dupa Fly)",5,2009-02-16,71,11,2009,11,6,0.08203015424,"","","","",""
"1391",1390,14162598,"66PoNlsQYggJcJrCQAIvtU","Razika","Nytt På Nytt",0,2011-05-02,12,22,2011,12,4,0.08205089578,"","","","",""
"1392",1391,31006925,"0PtXc1FFcAOKZjp5TXuH9c","Rough Cutt","Never Gonna Die",6,1986-01-01,5,4,1986,9,3,0.08207117233,"","","","",""
"1393",1392,50274722,"29XRajgDeqJjse5M0qLARd","Bluekilla","Skinhead Reggae",1,1999-01-01,3,21,1999,10,2,0.08209253916,"","","","",""
"1394",1393,14884934,"1N5hj4BNumkXa8D3fyfMYE","Cisco Houston","Worried Man Blues",6,1953-01-01,13,6,1953,6,4,0.0821141668,"","","","",""
"1395",1394,107107791,"1f8fcJKFSNuogk4vUi6g63","Rudenko","Everybody - Extended Mix",4,2011-06-29,25,7,2011,12,5,0.0821356341,"","","","",""
"1396",1395,14577884,"3gMaNLQm7D9MornNILzdSl","Lionel Richie","I Wanna Take You Down",3,2021-04-16,8770,12,2021,13,6,0.08215659921,"","","","",""
"1397",1396,58249348,"5IKyZkmNB2I8WZ6B6hUZrN","Balaam And The Angel","I'll Show You Something Special",6,2009-01-01,2,2,2009,11,1,0.08217770255,"","","","",""
"1398",1397,71096196,"5f3E0hJGnqNSI0r5up4auQ","Ultima Thule","Friday Evening (Live Kuggnäs 2012)",1,2012-01-01,1,9,2012,12,0,0.08219875233,"","","","",""
"1399",1398,150496321,"6BI5BLDBy5dY19EI2cw1P1","Freddie McKay","Love Is a Treasure",6,1971-01-01,4,19,1971,8,3,0.08221988113,"","","","",""
"1400",1399,102444573,"2fhngmJMaaKcdhXHCa4cPK","The Dead Milkmen","Milkmen Stomp",5,1997-01-01,448,8,1997,10,6,0.08224113728,"","","","",""
"1401",1400,144671354,"2eNJIWt0LUATAgrC6fALrH","Severed Heads","Halo (Intro [Live])",0,2018-01-19,16,20,2018,12,5,0.08226233092,"","","","",""
"1402",1401,7067987,"4Pws9w3O92uETrXCAbdOPl","Median","Simile",7,2007-09-25,9,14,2007,11,4,0.0822831826,"","","","",""
"1403",1402,2835275,"3JMajb2cdXN3DLobIT9jjE","Fetchin' Bones","Stray",6,1987-01-01,3,22,1987,9,2,0.08230411406,"","","","",""
"1404",1403,77515646,"0Te1NusV6mkAMJ1VAkzJiX","Kate Smith","It Is No Secret (What God Can Do)",6,1966-09-12,268,23,1966,7,6,0.08232507539,"","","","",""
"1405",1404,206491328,"6hxFCFKp5AcBY9DH8ROY35","Corbin Butler","Well Off G's",1,2021-01-05,1,24,2021,13,0,0.08234600155,"","","","",""
"1406",1405,34013085,"5a6NvoJbMKKuHFIrftg1DP","Lionel Peterson","Peace",6,2010-01-01,2,13,2010,12,1,0.0823669917,"","","","",""
"1407",1406,145456518,"5wKpYtFnMb1OgGxuJsmrPY","Roy Head","Just A Little Bit",3,2005-01-01,4,16,2005,11,3,0.0823876868,"","","","",""
"1408",1407,84902637,"14f1WN9TUDVBK4sHUStmLG","MBLAQ","4 Ya Stereo",5,2012-03-02,22,0,2012,12,5,0.08240874605,"","","","",""
"1409",1408,96005991,"1neKWNZP74NEuvHZmvMS58","Johnny Burnette & The Rock 'N' Roll Trio","Rock Therapy",7,1954-11-15,66,15,1954,6,6,0.08242971747,"","","","",""
"1410",1409,197994702,"4BtzxUPg7yN7U5zDibFNpd","Black Ace","Evil Woman Blues",6,1992-01-01,1,18,1992,10,0,0.08245071948,"","","","",""
"1411",1410,85146658,"5nxFmhSekt9Acn4tWZxGge","47 Soul","Don't Care Where You From",6,2015-06-17,10,11,2015,12,4,0.08247206267,"","","","",""
"1412",1411,50705111,"5GxymeKx5IDiZyXYREdsXw","Coughs","Fright Makes Right",1,2005-01-01,3,4,2005,11,2,0.08249300573,"","","","",""
"1413",1412,203155167,"6qMGjGD3lmDJtzALZ8uS2z","Dotman","Duro",0,2020-09-25,157,3,2020,13,6,0.08251380399,"","","","",""
"1414",1413,206752251,"17xleTMStusKOyQrNuK3sQ","Toyah","Waiting",6,1979-12-31,2,17,1979,8,1,0.08253441905,"","","","",""
"1415",1414,34762183,"2ZruUA6RJtBCe9b10famMx","Vega Choir","Man in the Mirror",6,2013-08-23,4,1,2013,12,3,0.08255499416,"","","","",""
"1416",1415,51887932,"1f8fcJKFSNuogk4vUi6g63","Rudenko","Everybody (Agent X Mix)",4,2011-06-29,25,7,2011,12,5,0.08257559265,"","","","",""
"1417",1416,3804303,"2blUGbClJQ09oJnGyJivoG","Janis Siegel","Trouble Man",7,1987-01-01,1,10,1987,9,0,0.0825961884,"","","","",""
"1418",1417,168109869,"3rIZMv9rysU7JkLzEaC5Jp","Snow Patrol","Make Love to Me Forever (Remastered)",3,2001-01-01,20950,22,2001,11,6,0.08261658382,"","","","",""
"1419",1418,163399762,"12P4Y2MpLZqfilLWU2LkoM","Shel Silverstein","Folk Singer's Blues (Remastered)",1,1962-01-01,31,5,1962,7,5,0.08263705773,"","","","",""
"1420",1419,47588664,"1N5hj4BNumkXa8D3fyfMYE","Cisco Houston","The Girl in the Wood",6,1954-01-01,13,6,1954,6,4,0.08265720143,"","","","",""
"1421",1420,3509125,"3HovnYZS8fMnv9pJIsT0lH","Inspection 12","People",5,1996-01-01,3,8,1996,10,2,0.08267733407,"","","","",""
"1422",1421,142112474,"3BroLrMp9Q01yOnhLn9qxX","Miuosh","Bit, pot, alkohol",0,2016-11-07,6,14,2016,12,3,0.0826980365,"","","","",""
"1423",1422,4594646,"5J9IfqV0foP1v0hzqsPWzM","Cephalgy","From My Hands",6,2005-11-05,2,20,2005,11,1,0.08271877557,"","","","",""
"1424",1423,4542861,"69LGCmz5gH56OxMRVmyMte","Ann-Margret","Love Rush",6,2021-06-18,140,21,2021,13,6,0.0827399088,"","","","",""
"1425",1424,48088406,"3XMzM8XnMhaZPYJuIK266M","Lord Invader & His Calypso Band","Sly Mongoose",1,1979-03-27,1,2,1979,8,0,0.08276116581,"","","","",""
"1426",1425,100073814,"58V48DmyS6wEX4ZGZRZzMf","Billy Gibbons And The BFG's","Got Love If You Want It",5,2015-11-06,12,0,2015,12,4,0.08278212486,"","","","",""
"1427",1426,2139064,"24qtJegdRiX2TPRvPN6rzk","Johnny Adams","Neither One of Us (Wants to Be the First to Say Goodbye)",6,1988-01-20,39,12,1988,9,5,0.08280294984,"","","","",""
"1428",1427,2045229,"3p3U04w2DaiBzuYMZnYr00","JC Chasez","Something Special",3,2004-02-24,90,24,2004,11,6,0.08282343093,"","","","",""
"1429",1428,85546649,"1NG0y4OWAFilBtNB2Ey9jK","Velhas Virgens","What You Said?",6,1994-10-10,3,19,1994,10,2,0.08284410439,"","","","",""
"1430",1429,15682712,"6HARLjOsKxuYvgJjy2sMKO","Devon Williams","Revelations",7,2011-08-20,6,22,2011,12,3,0.08286441466,"","","","",""
"1431",1430,9985365,"73i095FtGSlyCoudRYl6MD","Erja Lyytinen","Oil And Water",6,2010-01-01,2,9,2010,12,1,0.08288538816,"","","","",""
"1432",1431,2725849,"0Xi59sEw38vRvwleSAVqoo","Marty Robbins","Christmas Time Is Here Again",1,1967-01-01,1633,16,1967,7,6,0.08290628888,"","","","",""
"1433",1432,112927659,"6iI8lCxLnRuyGsJamxFGD8","Eljuri","I Told You Before",0,2008-05-01,1,23,2008,11,0,0.08292696554,"","","","",""
"1434",1433,75662671,"1f8fcJKFSNuogk4vUi6g63","Rudenko","Everybody (Danny Byrd Edit)",4,2011-06-29,25,7,2011,12,5,0.08294740424,"","","","",""
"1435",1434,200751010,"5CWsZKgxzJ2AqxtpmHWNFK","Carroll Roberson","The Savior Is Waiting",6,2020-07-01,11,13,2020,13,4,0.08296753248,"","","","",""
"1436",1435,99947924,"5KCph1z3jaSwhtwPzoYp6i","Body Count","Body M/F Count - Live",5,1994-01-01,118,4,1994,10,6,0.08298837849,"","","","",""
"1437",1436,46217856,"4XqiDTxnoF69TkqNrNS1Rd","Hallows Eve","Nobody Lives Forever",6,1986-01-01,6,11,1986,9,3,0.08300891407,"","","","",""
"1438",1437,14884926,"1N5hj4BNumkXa8D3fyfMYE","Cisco Houston","The Roamer",6,1953-01-01,13,6,1953,6,4,0.08302938913,"","","","",""
"1439",1438,151751498,"4jkXpEWzunLc5WnHSEiDMf","羽泉","不再爱",3,2006-12-07,1,17,2006,11,0,0.0830496155,"","","","",""
"1440",1439,136763821,"6HGNvZKlT5TO7y4aJbDHql","Mosie","Just the Thought",7,2018-03-14,3,18,2018,12,2,0.0830694063,"","","","",""
"1441",1440,3384653,"5tZudyAoWMu18RFmwdljjp","Kursaal Flyers","Friday on My Mind",1,1976-09-06,2,8,1976,8,1,0.08308947589,"","","","",""
"1442",1441,155360810,"1XICntAIOLc3OPozkykv39","We Five","Walk On By",6,1969-03-12,46,3,1969,7,5,0.08310954809,"","","","",""
